 burst ID delayed:age delayed:massformed delayed:metallicity delayed:tau dust:Av nebular:logU redshift stellar_mass formed_mass sfr ssfr nsfr mass_weighted_age tform tquench mass_weighted_zmet chisq_phot continuum
5737 0.3 2614615 0.01079 8.60724 0.78031 7.00837 1.20426 -1.74839 2.07269 8.58859 8.60724 4.05964 -7.98121 1.49481 0.00371 3.1116 99.0 0.7795 36.5747 2.8418000000000004e-19
5738 0.3 2614631 0.01032 9.6616 1.94203 7.55502 0.92381 -1.0399 3.99611 9.64064 9.6616 46.00941 -7.97805 1.18245 0.00356 1.51413 99.0 1.93744 447.54867 9.114700000000001e-19
5739 0.3 2614644 0.01032 8.20999 0.43745 9.25661 1.04321 -2.22243 2.06979 8.1956 8.20999 1.62646 -7.98388 1.49541 0.00356 3.11643 99.0 0.43725 111.81157 1.7816000000000002e-19
5740 0.29 2614696 0.01348 8.29964 1.19556 6.997 0.23753 -2.50034 3.65456 8.27519 8.29964 1.99938 -7.97414 1.22825 0.00459 1.68088 99.0 1.19311 67.30353 2.7579000000000003e-19
5741 0.0 2614787 1.27832 9.74347 0.58607 8.07842 0.08367 -2.1991 2.59066 9.56426 9.74347 7.6732 -8.67249 0.53236 0.44193 2.02235 99.0 0.58676 32.84276 8.312700000000001e-19
5742 0.03 2614799 0.29941 8.44754 0.66761 7.9795 0.14106 -2.57795 2.96139 8.31596 8.44754 1.34493 -8.13595 1.07935 0.10126 2.03279 99.0 0.66714 16.73723 1.0193e-19
5743 0.02 2615158 0.42401 9.24298 1.35524 7.52282 0.4589 -3.13063 2.51977 9.10479 9.24298 7.06479 -8.24897 1.02008 0.14218 2.40878 99.0 1.35027 23.05528 3.2915000000000005e-19
5744 0.29 2615349 0.01286 8.22353 0.36417 6.61221 0.50787 -1.71839 2.20787 8.20373 8.22353 1.67795 -7.97891 1.46743 0.00438 2.9197 99.0 0.3641 26.5918 5.763700000000001e-19
5745 0.3 2615392 0.01012 9.8901 1.97941 7.54812 1.22632 -1.0139 3.9978 9.86951 9.8901 77.86671 -7.97833 1.18224 0.00349 1.5135 99.0 1.97496 913.19444 6.899300000000001e-19
5746 0.18 2615432 0.04222 7.91481 0.07745 6.93244 0.04786 -1.70054 3.93302 7.86045 7.91481 0.82426 -7.95203 1.18852 0.01411 1.52797 99.0 0.07752 40.71396 8.4608e-20
5747 0.3 2615515 0.01045 8.02662 0.23113 7.28697 0.88404 -1.51441 2.07651 8.01193 8.02662 1.06629 -7.98453 1.49402 0.0036 3.10637 99.0 0.23106 152.72607 1.6503e-19
5748 0.3 2615615 0.01101 7.61229 0.21704 7.10038 0.04198 -1.26649 2.96949 7.59568 7.61229 0.41072 -7.98341 1.33098 0.00378 2.13246 99.0 0.21701 119.3105 1.9236e-19
5749 0.3 2615616 0.01027 8.2297 1.93201 7.01576 0.14132 -1.06497 3.99018 8.20889 8.2297 1.70198 -7.97813 1.18322 0.00354 1.5169 99.0 1.92738 263.12365 2.8026000000000004e-19
5750 0.01 2615758 0.71646 9.13768 0.39485 7.27227 0.96164 -2.90422 1.60954 8.97205 9.13768 2.1015 -8.4402 0.93134 0.24231 3.16227 99.0 0.39488 101.91131 6.3123e-20
5751 0.01 2615845 0.56355 10.05359 0.22384 7.45526 1.27445 -2.06247 1.85832 9.905 10.05359 36.57002 -8.3528 1.0428 0.19077 3.25464 99.0 0.22383 37.77704 5.5517e-19
5752 0.3 2615928 0.01013 9.58129 1.97502 7.27694 1.01062 -1.01726 3.99709 9.56085 9.58129 38.24192 -7.97828 1.18233 0.0035 1.51377 99.0 1.97054 562.77751 6.0513000000000005e-19
5753 0.0 2615981 1.65984 9.52748 0.05093 7.89021 1.29273 -3.07088 1.53641 9.32949 9.52748 3.5557 -8.79197 0.61987 0.60399 3.47859 99.0 0.05135 35.21849 8.8931e-20
5754 0.01 2616019 0.66124 10.44861 0.38281 8.40184 1.00473 -2.48584 2.54544 10.29414 10.44861 73.83531 -8.41311 0.83549 0.2255 2.29582 99.0 0.38284 21.42733 7.888900000000001e-19
5755 0.24 2616041 0.02319 8.84581 0.61558 6.95761 0.54238 -3.64183 3.73436 8.80875 8.84581 7.03171 -7.96349 1.21627 0.00782 1.63358 99.0 0.61463 20.83242 3.1691e-19
5756 0.29 2616075 0.01396 8.19109 1.74945 7.419 0.45813 -1.47729 3.75463 8.15954 8.19109 1.5572 -7.97168 1.21451 0.00475 1.62913 99.0 1.74273 72.60725 9.9904e-20
5757 0.0 2616092 1.66547 10.43292 0.18679 7.77872 1.45275 -1.64346 2.27509 10.23341 10.43292 28.45864 -8.78607 0.4672 0.58386 2.22199 99.0 0.18702 50.5511 1.2544000000000002e-19
5758 0.01 2616107 1.00555 10.42469 1.70188 8.01094 1.69174 -2.61908 1.54294 10.25422 10.42469 48.73734 -8.57469 0.86486 0.34513 3.71183 99.0 1.69495 63.62457 3.1231000000000004e-19
5759 0.3 2616209 0.0122 9.28698 1.63952 7.08652 1.56478 -2.19086 3.13775 9.26198 9.28698 19.41925 -7.975 1.30425 0.00418 2.00499 99.0 1.63457 25.97623 1.0955e-19
5760 0.1 2616290 0.09119 9.61621 0.04634 7.50814 0.81935 -1.87929 2.39612 9.53791 9.61621 40.60038 -7.92905 1.42629 0.03049 2.65711 99.0 0.04637 19.53495 1.5102e-18
5761 0.28 2616352 0.01624 8.33386 1.45007 7.32421 0.85048 -2.55704 3.64153 8.30493 8.33386 2.16328 -7.97056 1.2298 0.0055 1.68502 99.0 1.44517 44.65457 4.9234e-20
5762 0.08 2616611 0.10501 9.24655 1.46149 7.28475 0.42874 -3.26657 3.69073 9.16061 9.24655 16.73176 -7.93071 1.21251 0.03513 1.62526 99.0 1.45572 29.3636 3.6260000000000005e-19
5763 0.21 2616623 0.03125 8.7719 1.07165 7.76826 0.63523 -2.71887 3.69238 8.72963 8.7719 5.93137 -7.95629 1.22215 0.01046 1.65196 99.0 1.07062 20.06825 1.7244000000000001e-19
5764 -0.0 2616624 1.56686 9.50605 0.02704 1.32166 0.55301 -2.01653 1.52042 9.28774 9.50605 2.0243 -8.99741 0.39868 0.69993 3.43814 99.0 0.02717 37.69589 3.9108e-19
5765 0.19 2616652 0.03868 7.70505 0.07653 6.33386 0.04209 -1.99532 3.66572 7.65322 7.70505 0.50852 -7.95152 1.22428 0.01293 1.66226 99.0 0.07658 31.3579 6.9993e-20
5766 0.08 2616838 0.10829 8.27265 1.48315 7.36505 0.14364 -1.60412 3.81304 8.18218 8.27265 1.70669 -7.94596 1.18691 0.03625 1.55321 99.0 1.47774 23.48791 6.1699e-20
5767 0.0 2616950 1.43122 9.68893 0.22562 7.75176 0.77396 -1.66062 1.86529 9.50211 9.68893 5.96485 -8.72294 0.62858 0.50511 2.91915 99.0 0.22581 48.6836 3.1241000000000005e-19
5768 0.3 2616956 0.01161 7.6963 1.57752 8.0902 0.05341 -1.26156 3.18035 7.67389 7.6963 0.49836 -7.97666 1.29764 0.00398 1.97377 99.0 1.57267 39.16564 1.8051000000000003e-19
5769 0.2 2617005 0.03518 9.40789 0.45743 7.20034 1.83198 -1.94757 2.96505 9.36453 9.40789 25.04548 -7.9577 1.32877 0.01178 2.12311 99.0 0.45728 21.59051 6.1356e-20
5770 0.01 2617060 0.60989 9.35508 0.30702 7.18389 0.43231 -1.88582 2.93279 9.20434 9.35508 6.40318 -8.39211 0.79493 0.20976 1.97017 99.0 0.30702 11.32664 2.0323000000000002e-19
5771 0.14 2617129 0.06061 8.35233 1.10037 7.17439 0.10624 -3.10127 3.91473 8.27899 8.35233 2.25727 -7.94865 1.18872 0.02025 1.52827 99.0 1.09869 21.94694 1.4689e-19
5772 0.01 2617162 1.07882 9.65394 0.5244 7.51836 0.16789 -3.1536 3.30036 9.48101 9.65394 7.47006 -8.61221 0.49084 0.3746 1.52019 99.0 0.52534 64.15818 3.1613000000000004e-19
5773 0.21 2617163 0.03177 8.29486 0.38573 6.96607 1.14895 -3.30703 1.56948 8.24421 8.29486 1.97748 -7.96199 1.60575 0.01064 4.01456 99.0 0.38571 28.03217 1.7335000000000003e-19
5774 0.02 2617172 0.47752 9.13867 0.2932 8.02311 0.24363 -1.56014 2.40783 8.99905 9.13867 4.66752 -8.29436 0.98826 0.16118 2.50047 99.0 0.29336 20.49649 4.7755e-19
5775 0.0 2617195 1.55567 9.59627 1.17378 7.97163 0.51132 -1.99924 2.38171 9.41299 9.59627 4.68541 -8.76009 0.48283 0.54285 2.12422 99.0 1.1709 13.68743 1.9147e-19
5776 0.0 2617260 1.52211 10.07971 0.58239 8.02063 0.54648 -2.39873 2.08031 9.89723 10.07971 14.88473 -8.74557 0.55289 0.53313 2.54073 99.0 0.58392 106.51441 8.731900000000002e-19
5777 0.3 2617273 0.01012 9.90061 1.97995 7.20539 1.14518 -1.01546 3.99769 9.88024 9.90061 79.77459 -7.97831 1.18225 0.0035 1.51355 99.0 1.97548 658.31853 8.7978e-19
5778 0.02 2617403 0.30611 9.18454 0.22074 7.5972 0.66329 -2.0159 1.93921 9.05877 9.18454 7.34904 -8.14101 1.25974 0.10279 3.12142 99.0 0.22077 36.08417 5.344800000000001e-19
5779 0.29 2617404 0.01362 8.31162 0.22725 6.8015 0.3019 -1.24044 2.98462 8.29058 8.31162 2.0553 -7.97805 1.32853 0.00464 2.11923 99.0 0.22718 18.68415 4.379600000000001e-19
5780 0.18 2617413 0.04202 8.42706 0.24694 7.48405 0.35108 -1.62427 2.86019 8.37267 8.42706 2.66647 -7.97349 1.3421 0.01408 2.1904 99.0 0.24685 32.10867 2.9335e-19
5781 0.01 2617459 0.97877 9.25775 0.99663 8.27073 0.07652 -1.53751 2.82164 9.08904 9.25775 3.39189 -8.56478 0.61608 0.33537 1.91702 99.0 0.99666 25.15214 2.6453e-19
5782 0.25 2617531 0.02102 8.47492 0.21585 6.96685 1.10611 -1.55504 2.85282 8.44672 8.47492 2.99343 -7.96744 1.34895 0.00707 2.22288 99.0 0.21581 12.72443 8.2704e-20
5783 0.3 2617951 0.0105 8.24766 0.28186 6.60962 0.27522 -1.32912 2.97973 8.23216 8.24766 1.77382 -7.98413 1.32932 0.00362 2.12495 99.0 0.28174 151.70042 4.564500000000001e-19
5784 0.27 2618107 0.01734 8.77704 0.58711 7.01595 0.64862 -3.5751 3.90219 8.74818 8.77704 6.00189 -7.96903 1.19448 0.00586 1.55246 99.0 0.58615 31.16826 2.0681e-19
5785 0.01 2618127 0.84209 9.44226 1.27895 7.45571 0.21537 -2.16807 3.58884 9.27808 9.44226 6.11657 -8.50662 0.5574 0.28902 1.42433 99.0 1.27465 10.8784 1.446e-19
5786 0.25 2618265 0.02224 9.34571 0.65179 6.97925 0.97372 -3.61182 3.20221 9.30713 9.34571 22.23096 -7.96236 1.29357 0.00747 1.94949 99.0 0.6506 25.95317 5.388000000000001e-19
5787 0.13 2618765 0.06525 9.91236 1.68591 7.37229 0.3059 -1.3023 3.98907 9.83513 9.91236 80.8486 -7.94475 1.18246 0.02194 1.50039 99.0 1.67926 270.28147 2.5615e-18
5788 0.04 2618795 0.19704 9.61847 0.8501 7.44838 0.87946 -2.90556 3.70435 9.51209 9.61847 27.849 -8.01591 1.09658 0.06662 1.5909 99.0 0.84922 22.37682 1.4410000000000002e-19
5789 0.0 2618996 3.3026 10.83106 0.05729 6.45373 1.4827 -2.43369 1.63485 10.59908 10.83106 34.21 -9.07324 0.28446 1.21661 2.71613 99.0 0.05792 30.29774 4.5854e-19
5790 0.01 2619041 0.48272 9.17707 0.46127 8.0133 0.31743 -1.77802 2.54048 9.03087 9.17707 5.29969 -8.29702 0.95379 0.16348 2.33836 99.0 0.46114 15.68269 3.4698000000000005e-19
5791 0.3 2619099 0.01022 7.84885 0.5062 6.54397 0.43179 -1.9702 2.07333 7.83432 7.84885 0.70811 -7.98355 1.49468 0.00353 3.11131 99.0 0.5057 161.73009 4.0929000000000003e-19
5792 0.29 2619121 0.01242 8.53806 0.79401 7.09834 0.44099 -3.77204 3.32559 8.51711 8.53806 3.46183 -7.97734 1.27555 0.00424 1.87554 99.0 0.79314 51.28703 4.0159e-19
5793 0.01 2619145 0.52348 9.5899 0.50441 8.11589 0.87325 -1.76263 1.83843 9.44205 9.5899 12.63143 -8.32823 1.04546 0.17745 3.28012 99.0 0.50482 13.27509 4.9396e-19
5794 -0.0 2619146 3.34448 11.50872 0.05975 1.4457 1.68301 -2.70847 1.71872 11.25711 11.50872 83.20951 -9.3339 -0.01609 1.51812 2.20578 99.0 0.06043 103.11819 5.1482e-19
5795 0.3 2619307 0.01072 8.15643 0.78766 7.74569 0.79328 -1.86011 2.08898 8.13815 8.15643 1.43775 -7.9813 1.49145 0.00369 3.08803 99.0 0.78684 44.77966 2.6503000000000003e-19
5796 0.14 2619430 0.06199 9.49631 0.3617 7.02345 0.58849 -2.51382 2.78165 9.42582 9.49631 31.44593 -7.93522 1.36023 0.02076 2.27048 99.0 0.36164 24.69987 1.6353e-18
5797 0.0 2619439 2.49501 10.4018 0.09063 8.00016 1.29467 -2.03237 1.61222 10.18637 10.4018 17.30164 -8.95423 0.4192 0.90339 3.00806 99.0 0.09153 27.64349 3.8341000000000005e-19
5798 0.19 2619503 0.03855 9.06591 0.50701 6.27734 1.51389 -3.53472 3.39375 9.01262 9.06591 10.7948 -7.95375 1.26261 0.01292 1.82896 99.0 0.50635 31.24015 5.5439e-20
5799 0.01 2619510 1.06717 9.27147 0.56906 7.40033 0.40355 -2.35078 3.02065 9.09605 9.27147 3.20461 -8.60313 0.54298 0.3683 1.69048 99.0 0.57042 15.91767 8.8288e-20
5800 0.16 2619533 0.04853 9.0207 0.39083 7.27124 0.66792 -2.38055 2.05683 8.95986 9.0207 10.51844 -7.94394 1.49432 0.01629 3.11502 99.0 0.39081 13.02237 1.3982e-18
5801 0.03 2619577 0.29404 9.09281 1.50762 7.98268 0.37512 -3.24142 2.3591 8.97265 9.09281 6.59265 -8.127 1.19038 0.0988 2.61843 99.0 1.50129 38.90745 4.829e-19
5802 -0.01 2619595 3.15471 10.93494 0.98276 0.65904 0.29904 -2.46659 1.86518 10.68085 10.93494 5.80238 -9.91935 -0.63095 1.94842 1.52742 99.0 0.98309 123.72785 1.0534e-18
5803 0.03 2619633 0.24518 9.58672 1.41387 7.37189 0.67059 -1.6417 3.97341 9.46892 9.58672 22.6819 -8.07261 0.99172 0.08295 1.44866 99.0 1.40825 22.95495 1.5335e-19
5804 0.04 2619713 0.20376 9.32766 1.60829 7.62874 0.80191 -2.67778 3.14949 9.21172 9.32766 13.45218 -8.0194 1.17749 0.06834 1.929 99.0 1.60164 20.72423 1.4553e-19
5805 0.04 2619843 0.19493 8.61232 0.72266 7.51904 0.13221 -2.22557 2.79441 8.49832 8.61232 2.64747 -8.00943 1.24044 0.06515 2.19756 99.0 0.72214 14.12201 2.4892000000000004e-19
5806 0.16 2619868 0.0486 8.93078 0.4239 6.89925 1.03432 -1.84284 2.12442 8.87221 8.93078 8.55118 -7.95283 1.47505 0.01625 3.01572 99.0 0.42381 30.40369 3.1383e-19
5807 0.3 2619875 0.01176 8.32799 0.22043 10.72972 1.10842 -2.09125 2.06076 8.31268 8.32799 2.13423 -7.98194 1.49728 0.00403 3.12945 99.0 0.22039 97.61622 1.8022000000000002e-19
5808 0.25 2620010 0.02121 7.82062 0.14321 7.78833 0.02856 -1.65698 2.89377 7.78819 7.82062 0.66354 -7.97056 1.34041 0.00714 2.18256 99.0 0.14331 48.27519 2.8586000000000003e-19
5809 0.29 2620083 0.01268 8.20754 1.0495 7.03129 0.42156 -3.51856 3.15901 8.18615 8.20754 1.61731 -7.97628 1.30094 0.00433 1.98939 99.0 1.04886 34.07233 2.3219e-19
5810 0.01 2620086 0.74876 9.62959 1.27065 7.68273 0.66391 -2.04908 3.84414 9.46846 9.62959 10.1197 -8.46573 0.58577 0.25682 1.35238 99.0 1.26653 14.74633 6.4397e-20
5811 0.3 2620096 0.01039 8.48841 1.94983 7.0971 0.21712 -1.0435 3.98531 8.46729 8.48841 3.08787 -7.97778 1.18386 0.00359 1.519 99.0 1.94525 218.26344 4.0806000000000005e-19
5812 0.3 2620332 0.01037 8.49942 1.92798 7.2276 0.37867 -1.09351 3.79425 8.47789 8.49942 3.16718 -7.97794 1.20915 0.00358 1.61038 99.0 1.92331 238.04121 3.1788000000000005e-19
5813 0.0 2620395 1.22955 9.89681 0.22843 8.04426 0.78602 -1.8316 2.9106 9.71521 9.89681 11.72788 -8.65528 0.50368 0.42817 1.78222 99.0 0.22865 25.82861 1.5258000000000002e-19
5814 0.3 2620576 0.01034 8.50497 1.93446 6.86363 0.23914 -1.06466 3.90369 8.48385 8.50497 3.20789 -7.97795 1.19454 0.00357 1.5571 99.0 1.92979 342.47366 4.2775000000000004e-19
5815 0.27 2620708 0.01783 8.84103 0.1648 7.19902 0.585 -2.1602 2.85529 8.81452 8.84103 6.95478 -7.97118 1.34962 0.00602 2.22293 99.0 0.16487 27.4109 7.2251e-19
5816 0.07 2620714 0.12103 8.5071 1.08094 7.66067 0.15266 -3.19745 3.96107 8.4132 8.5071 2.65066 -7.95573 1.17489 0.04054 1.4975 99.0 1.07961 30.05385 9.0618e-20
5817 0.3 2620731 0.01011 9.83782 1.97978 7.1597 0.98294 -1.01589 3.99771 9.81735 9.83782 69.03516 -7.97832 1.18225 0.00349 1.51352 99.0 1.97531 702.40094 1.1838e-18
5818 0.15 2620877 0.05308 9.33946 0.30958 6.89978 0.69887 -2.2112 3.0363 9.27746 9.33946 21.91318 -7.95341 1.31924 0.01777 2.06863 99.0 0.30949 13.64582 6.640700000000001e-19
5819 0.0 2620885 2.18961 9.70547 0.02995 7.43535 0.86441 -1.87041 1.52852 9.48979 9.70547 3.97315 -8.8997 0.49583 0.78053 3.32683 99.0 0.03013 37.84812 3.2519000000000003e-19
5820 0.27 2620920 0.01839 8.66765 0.27947 6.54407 0.43858 -2.22566 2.92531 8.63938 8.66765 4.66552 -7.96959 1.33818 0.00621 2.1657 99.0 0.27935 17.20936 6.7597e-19
5821 -0.08 2621358 1.04743 10.67296 0.02849 0.09891 0.58577 -3.86475 1.51229 10.4346 10.67296 0.20864 -11.11746 -1.73508 0.84966 3.32173 3.92088 0.0287 744.15284 4.5031e-20
5822 0.3 2621428 0.01047 8.90033 1.82817 7.53352 0.65742 -1.90538 3.67212 8.87921 8.90033 7.97226 -7.97813 1.22583 0.00361 1.67356 99.0 1.82327 104.38567 4.0567000000000004e-19
5823 0.3 2621738 0.01149 8.00242 0.583 6.99683 0.11767 -3.69018 3.14377 7.98355 8.00242 1.00849 -7.97997 1.30331 0.00394 2.00059 99.0 0.58223 72.25279 3.4136000000000005e-19
5824 0.3 2621813 0.01052 8.56991 0.76837 6.59782 0.42013 -3.82693 3.14891 8.55238 8.56991 3.72527 -7.98161 1.30251 0.00362 1.99735 99.0 0.76756 77.60104 5.8696e-19
5825 0.3 2621814 0.01171 7.65097 0.19549 4.16658 0.64291 -2.46693 1.80318 7.63308 7.65097 0.44897 -7.98205 1.55289 0.00401 3.55703 99.0 0.1955 67.88687 2.1752e-19
5826 0.29 2621998 0.01411 7.88666 0.55184 7.18891 0.04773 -3.44202 3.39643 7.86367 7.88666 0.77252 -7.97541 1.26512 0.00479 1.83099 99.0 0.551 70.54374 2.2565000000000003e-19
5827 0.3 2621999 0.01045 8.39043 1.95492 6.62955 0.42038 -1.04231 3.81855 8.36985 8.39043 2.46422 -7.97775 1.20587 0.0036 1.5981 99.0 1.95022 345.43931 1.9968000000000002e-19
5828 0.0 2622041 1.36225 9.4513 0.86386 7.50454 0.44587 -2.98986 2.8221 9.27086 9.4513 3.91963 -8.69463 0.47054 0.46689 1.77781 99.0 0.86479 6.95223 1.1901e-19
5829 0.02 2622186 0.31952 9.41876 0.65897 7.50926 0.51282 -3.4768 2.3595 9.29444 9.41876 13.56635 -8.16068 1.15971 0.10841 2.61541 99.0 0.65912 34.32077 7.0583e-19
5830 0.02 2622259 0.35473 9.14131 0.34361 7.86812 1.0128 -2.40837 1.90086 9.01155 9.14131 6.62908 -8.19061 1.21931 0.11984 3.25785 99.0 0.34373 17.24808 1.9568e-19
5831 0.0 2622266 1.82311 9.93495 1.07822 7.95172 0.05531 -1.49844 2.8931 9.74295 9.93495 8.42542 -8.82157 0.32391 0.64189 1.54731 99.0 1.07684 48.60456 6.3989e-19
5832 0.01 2622279 1.09624 10.80966 0.27673 7.92024 1.41775 -3.4703 2.45843 10.63724 10.80966 103.04081 -8.6099 0.64117 0.37761 2.23608 99.0 0.27695 83.22645 3.9541e-19
5833 0.01 2622282 0.96692 9.55795 1.00376 7.56266 0.21478 -2.24984 3.47992 9.38727 9.55795 6.97212 -8.56498 0.51902 0.33393 1.45417 99.0 1.00369 13.27204 1.9693000000000003e-19
5834 0.01 2622404 0.69897 9.55016 0.33328 7.55634 1.02281 -3.28631 1.56909 9.3947 9.55016 8.97848 -8.43709 1.00992 0.238 3.78186 99.0 0.33342 10.93931 4.0203000000000005e-19
5835 0.24 2622488 0.02389 8.8039 0.41403 7.28349 0.53913 -2.55698 2.94302 8.7641 8.8039 6.38488 -7.96223 1.33495 0.00802 2.14582 99.0 0.41394 15.21786 6.138400000000001e-19
5836 0.29 2622500 0.01272 9.11407 0.22262 7.12342 0.59531 -2.65052 2.72269 9.09303 9.11407 13.0413 -7.97974 1.37224 0.00434 2.34392 99.0 0.22257 43.49687 1.7827e-18
5837 0.0 2622570 1.55895 9.74986 1.5188 8.18479 0.09525 -1.93339 2.97664 9.56448 9.74986 6.4187 -8.75637 0.38386 0.54508 1.57414 99.0 1.51244 33.84987 3.9290000000000004e-19
5838 0.29 2622763 0.01365 7.80282 0.96137 7.93571 0.80614 -3.58884 1.94094 7.77926 7.80282 0.6369 -7.97477 1.52259 0.00464 3.31668 99.0 0.96113 16.86146 1.5775000000000001e-19
5839 0.02 2623382 0.44172 9.32049 0.14393 7.42638 0.65002 -1.88211 1.7746 9.17371 9.32049 7.81136 -8.26814 1.14888 0.15073 3.43331 99.0 0.1441 29.7104 7.162900000000001e-19
5840 0.3 2623475 0.01138 8.12134 0.20976 7.41026 0.11621 -1.36932 2.97305 8.10349 8.12134 1.32613 -7.9827 1.3304 0.0039 2.12958 99.0 0.20973 64.18632 5.028500000000001e-19
5841 0.3 2623659 0.01188 7.95765 1.20048 7.16869 0.20658 -3.71096 3.63091 7.9362 7.95765 0.90971 -7.97712 1.23156 0.00406 1.695 99.0 1.19807 104.44488 1.5431000000000002e-19
5842 0.0 2623767 1.5142 10.27014 0.1264 7.82487 1.09147 -1.80744 2.44076 10.08111 10.27014 22.53152 -8.73468 0.48714 0.52446 2.10184 99.0 0.12716 14.28383 2.2791000000000004e-19
5843 0.0 2623808 3.02132 9.54923 0.09602 3.5872 0.37421 -2.24319 1.84679 9.31847 9.54923 1.6711 -9.06914 0.24771 1.16724 2.31101 99.0 0.09696 20.72322 2.8286000000000003e-19
5844 -0.06 2623897 2.89828 10.96855 0.05788 0.13647 0.69666 -3.04426 1.72757 10.67112 10.96855 1e-05 -15.55388 -6.28035 2.6123 1.073 1.69837 0.05834 21.98254 7.7268e-22
5845 0.21 2623991 0.03277 9.11539 0.35892 8.07562 1.41358 -2.40413 2.06587 9.06782 9.11539 13.05137 -7.95357 1.49574 0.01097 3.11431 99.0 0.35885 35.03999 3.0132000000000005e-19
5846 0.3 2624186 0.01165 7.99366 1.44541 7.60305 0.03096 -1.24218 3.68312 7.97093 7.99366 0.98834 -7.97679 1.22431 0.00399 1.66745 99.0 1.44097 119.60186 2.4073000000000004e-19
5847 0.2 2624263 0.0344 7.78375 1.35714 7.23509 0.079 -1.47703 3.94574 7.73274 7.78375 0.60954 -7.95373 1.18732 0.01153 1.52627 99.0 1.35248 82.13695 5.5025e-20
5848 0.02 2624315 0.33751 8.80619 1.30809 7.21631 0.29362 -1.90749 3.46399 8.67385 8.80619 2.82549 -8.17214 0.9729 0.11387 1.64759 99.0 1.30353 55.13337 6.5652e-20
5849 0.3 2624444 0.01088 8.10795 0.94192 7.341 0.46578 -3.14634 3.13255 8.0881 8.10795 1.28589 -7.98038 1.30506 0.00374 2.00867 99.0 0.9416 67.74871 1.7918000000000002e-19
5850 0.02 2624537 0.34605 8.29897 1.14484 7.12405 0.19953 -2.06096 3.88179 8.17931 8.29897 0.92577 -8.17857 0.90447 0.11609 1.47756 99.0 1.1425 54.50751 2.4167000000000002e-20
5851 0.29 2624623 0.01299 7.9705 0.20755 7.85848 0.16183 -1.95162 2.98195 7.95087 7.9705 0.93702 -7.97945 1.32894 0.00444 2.12035 99.0 0.20753 71.77904 3.0202e-19
5852 0.19 2624707 0.03896 7.83932 0.03789 6.36078 0.02808 -2.94609 3.32126 7.79096 7.83932 0.69275 -7.94778 1.27526 0.0131 1.8663 99.0 0.03791 61.22096 1.3802000000000002e-19
5853 0.29 2624828 0.01302 9.00706 0.76829 7.40102 0.9981 -2.10697 2.94588 8.98573 9.00706 10.19314 -7.97674 1.33481 0.00444 2.14846 99.0 0.76741 21.24719 3.7016000000000004e-19
5854 0.16 2624829 0.05208 9.72841 0.04555 7.51476 1.83134 -1.69123 1.74575 9.6672 9.72841 53.13981 -7.94056 1.56044 0.01747 3.64421 99.0 0.04558 107.45451 5.0155e-19
5855 0.1 2624868 0.08408 8.22724 1.07551 7.44975 0.08199 -2.26623 3.45206 8.15092 8.22724 1.66951 -7.94174 1.24518 0.02813 1.7649 99.0 1.07422 25.50909 1.2365000000000001e-19
5856 0.3 2625126 0.01219 8.53211 0.78284 7.20981 0.50273 -3.76106 3.17027 8.51227 8.53211 3.41475 -7.97803 1.2992 0.00417 1.98132 99.0 0.78196 90.50032 3.9378e-19
5857 0.01 2625348 1.09481 9.42831 1.53573 7.69087 0.27988 -1.65799 3.02851 9.25616 9.42831 4.46021 -8.62215 0.51773 0.38292 1.68015 99.0 1.52939 25.34874 1.4965e-19
5858 0.27 2625518 0.01708 8.89209 0.50902 7.60051 0.94095 -1.85015 3.02309 8.86513 8.89209 7.82233 -7.973 1.32192 0.00577 2.08599 99.0 0.50837 26.14329 2.5480000000000003e-19
5859 0.06 2625556 0.1397 9.73258 0.0625 7.8203 0.83624 -2.79081 2.43155 9.63735 9.73258 43.54081 -7.9414 1.38466 0.04676 2.60047 99.0 0.0626 21.88905 1.3273e-18
5860 0.26 2625557 0.01859 9.76158 0.20656 8.00976 2.36396 -2.91413 1.50051 9.73278 9.76158 57.91976 -7.96987 1.62445 0.00627 4.19283 99.0 0.20655 102.40428 3.6664e-19
5861 0.3 2625614 0.01063 8.47619 1.96667 7.45623 0.45998 -1.0214 3.98853 8.45407 8.47619 3.00219 -7.97722 1.18344 0.00366 1.51754 99.0 1.96217 380.78407 2.0475e-19
5862 0.08 2625616 0.10808 8.65712 0.02865 8.15134 0.69578 -2.43497 1.77295 8.57017 8.65712 4.24253 -7.93552 1.54089 0.03611 3.58107 99.0 0.02866 64.82203 5.668500000000001e-19
5863 0.01 2625860 0.52644 9.54534 0.55857 7.98751 0.62443 -2.24457 2.75624 9.39987 9.54534 11.04274 -8.3333 0.88614 0.18008 2.13049 99.0 0.55868 14.84178 2.51e-19
5864 0.0 2626077 2.49392 10.0032 0.31751 7.03797 0.95436 -1.78038 1.53848 9.78566 10.0032 6.81306 -8.97492 0.42324 0.92224 3.16326 99.0 0.31792 12.54038 3.687e-19
5865 0.0 2626223 2.26828 9.43862 0.02683 6.6741 0.63281 -2.06778 1.70443 9.22089 9.43862 2.03019 -8.92315 0.42718 0.82938 2.90519 99.0 0.02697 81.71627 2.411e-19
5866 0.01 2626455 0.82716 9.29706 0.31488 8.28546 0.44968 -1.76313 2.77536 9.13417 9.29706 4.45011 -8.50192 0.70796 0.28513 2.01968 99.0 0.3152 63.57354 1.5575000000000002e-19
